Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Flag
45,No,Non-Travel,Sales,3.0,4,Marketing,2,Male,3,4,Sales Representative,2,Married,15044,2,No,20,3,1,24,1,1,13,3,0,5,0
29,No,Travel_Rarely,Research & Development,7.0,4,Medical,3,Male,4,4,Sales Executive,3,Married,10279,6,No,23,3,4,8,4,3,8,4,3,1,0
24,No,Non-Travel,Sales,22.0,3,Technical Degree,3,Male,4,2,Healthcare Representative,2,Divorced,4596,8,Yes,11,3,4,0,3,3,0,0,0,0,0
20,No,Travel_Rarely,Research & Development,3.0,5,Life Sciences,2,Male,2,3,Healthcare Representative,2,Divorced,9643,1,No,24,3,3,0,0,2,0,0,0,0,0
41,Yes,Travel_Rarely,Research & Development,15.0,4,Other,2,Male,1,3,Human Resources,4,Divorced,9438,6,No,11,3,1,21,3,1,2,2,2,2,1
26,No,Travel_Rarely,Sales,1.0,4,Life Sciences,4,Male,2,2,Sales Executive,3,Single,5211,3,No,20,3,2,7,6,2,7,7,5,4,0
18,Yes,Non-Travel,Research & Development,1.0,5,Life Sciences,1,Male,1,3,Laboratory Technician,3,Married,7607,6,Yes,24,3,2,0,3,2,0,0,0,0,1
40,No,Travel_Rarely,Research & Development,12.0,5,Other,1,Female,3,1,Manufacturing Director,2,Married,3538,4,No,21,3,2,19,0,4,2,0,2,1,0
59,No,Travel_Rarely,Sales,12.0,1,Life Sciences,4,Female,3,2,Manufacturing Director,3,Married,9259,6,No,22,3,3,40,0,2,1,1,1,1,0
36,No,Travel_Rarely,Research & Development,14.0,4,Medical,3,Male,3,4,Laboratory Technician,3,Married,11480,5,Yes,14,3,4,12,4,3,4,1,4,4,0
44,Yes,Non-Travel,Research & Development,23.0,3,Life Sciences,1,Female,4,4,Sales Representative,3,Single,10488,1,No,12,3,4,23,0,1,13,7,7,2,1
37,No,Travel_Frequently,Research & Development,1.0,2,Medical,3,Female,4,2,Sales Executive,3,Single,5550,6,No,17,3,2,19,0,1,19,3,3,5,0
36,No,Travel_Rarely,Sales,2.0,2,Technical Degree,2,Male,3,3,Human Resources,2,Married,6879,4,No,12,3,4,13,0,4,12,7,6,5,0
45,No,Travel_Rarely,Sales,21.0,5,Life Sciences,2,Male,2,2,Sales Representative,1,Married,5762,8,No,25,3,4,20,6,4,14,1,0,9,0
34,Yes,Travel_Rarely,Sales,1.0,3,Medical,4,Male,4,3,Sales Representative,2,Married,7729,0,No,17,3,3,13,6,3,2,2,2,2,1
39,No,Travel_Rarely,Research & Development,10.0,1,Life Sciences,3,Female,4,4,Laboratory Technician,4,Married,14036,0,No,18,4,1,20,6,4,0,0,0,0,0
39,Yes,Travel_Rarely,Sales,6.0,4,Medical,4,Female,2,4,Human Resources,1,Divorced,13034,1,No,22,3,1,15,2,2,14,4,6,4,1
30,No,Travel_Rarely,Sales,1.0,1,Life Sciences,1,Male,4,3,Human Resources,1,Single,7795,7,No,21,4,3,6,0,2,3,3,3,3,0
45,No,Travel_Frequently,Sales,3.0,3,Life Sciences,1,Male,2,2,Sales Executive,1,Divorced,6096,8,Yes,18,3,3,20,0,3,1,1,1,1,0
35,Yes,Travel_Rarely,Research & Development,6.0,1,Life Sciences,1,Male,1,2,Human Resources,2,Single,4429,6,No,13,3,4,15,0,1,1,1,1,1,1
30,Yes,Travel_Rarely,Sales,17.0,5,Life Sciences,3,Male,2,3,Sales Executive,4,Married,4862,0,No,19,3,3,6,4,3,0,0,0,0,1
41,No,Travel_Rarely,Sales,11.0,2,Technical Degree,4,Male,1,2,Sales Executive,2,Married,6075,6,No,20,3,4,18,6,4,8,6,7,6,0
28,No,Travel_Rarely,Research & Development,8.0,5,Life Sciences,4,Female,4,4,Research Director,4,Divorced,12273,7,No,20,3,1,4,3,1,2,1,2,0,0
37,Yes,Travel_Rarely,Research & Development,6.0,4,Life Sciences,1,Female,1,2,Research Scientist,2,Divorced,5409,6,No,20,3,3,13,6,1,1,1,1,1,1
36,No,Travel_Rarely,Sales,3.0,5,Medical,4,Female,2,2,Research Scientist,2,Married,4898,4,No,16,3,4,13,0,1,3,3,1,3,0
46,No,Travel_Frequently,Research & Development,1.0,3,Life Sciences,2,Female,1,2,Sales Representative,2,Single,6737,6,Yes,14,4,1,21,0,4,15,1,6,6,0
41,No,Travel_Rarely,Human Resources,4.0,3,Marketing,2,Female,3,5,Manager,1,Single,17180,9,No,18,3,1,16,4,2,0,0,0,0,0
36,Yes,Travel_Rarely,Sales,1.0,4,Other,2,Male,2,2,Sales Representative,2,Single,7562,1,No,14,3,2,13,3,2,8,6,3,5,1
44,Yes,Travel_Frequently,Research & Development,2.0,4,Medical,2,Female,2,3,Manager,4,Divorced,10559,8,No,14,3,1,26,4,4,7,2,3,1,1
49,No,Travel_Frequently,Research & Development,5.0,2,Technical Degree,4,Male,1,2,Human Resources,4,Single,8051,1,Yes,21,3,3,30,5,4,5,5,2,1,0
41,No,Travel_Frequently,Research & Development,4.0,1,Medical,2,Female,4,1,Sales Executive,4,Single,4929,1,No,18,3,3,19,1,3,19,7,6,1,0
36,No,Non-Travel,Sales,1.0,2,Life Sciences,2,Male,4,3,Research Director,1,Married,6411,4,Yes,14,3,4,12,1,3,1,1,1,1,0
24,No,Travel_Frequently,Research & Development,8.0,5,Medical,2,Female,2,3,Manager,2,Married,7795,7,Yes,11,3,3,0,1,2,0,0,0,0,0
27,Yes,Travel_Rarely,Sales,7.0,1,Medical,2,Male,2,3,Manufacturing Director,2,Married,7851,5,Yes,16,4,1,5,0,4,3,2,3,3,1
34,No,Travel_Frequently,Research & Development,1.0,4,Medical,2,Male,1,4,Manager,4,Married,12687,8,No,22,3,4,12,4,3,3,3,3,0,0
31,No,Travel_Rarely,Research & Development,25.0,3,Technical Degree,3,Male,2,2,Manager,1,Single,5971,5,No,18,3,1,11,0,4,2,1,0,2,0
35,No,Travel_Rarely,Research & Development,1.0,5,Medical,3,Male,2,1,Research Scientist,4,Single,4163,4,No,24,3,2,14,1,4,14,1,4,7,0
37,No,Travel_Rarely,Research & Development,17.0,2,Technical Degree,2,Female,4,5,Research Director,4,Married,20281,0,No,24,3,4,13,3,2,5,5,4,5,0
41,No,Travel_Rarely,Human Resources,1.0,4,Marketing,2,Female,2,2,Healthcare Representative,2,Divorced,6008,7,No,13,3,2,20,3,2,0,0,0,0,0
36,No,Travel_Rarely,Research & Development,19.0,1,Medical,4,Male,1,3,Manufacturing Director,4,Married,9323,2,No,12,3,4,15,5,4,1,1,1,1,0
41,No,Travel_Rarely,Research & Development,1.0,1,Medical,2,Male,2,4,Sales Executive,2,Married,12114,1,No,16,3,3,21,4,1,10,4,5,4,0
37,Yes,Travel_Rarely,Research & Development,12.0,3,Life Sciences,1,Male,2,2,Laboratory Technician,2,Married,6648,6,No,11,3,1,15,5,1,2,2,2,2,1
18,No,Travel_Frequently,Research & Development,4.0,4,Other,3,Male,2,3,Sales Representative,3,Married,8127,1,No,21,3,4,0,6,4,0,0,0,0,0
28,No,Non-Travel,Research & Development,12.0,4,Medical,2,Male,3,2,Research Scientist,1,Married,5497,0,No,15,3,3,7,3,2,5,3,1,5,0
35,Yes,Travel_Rarely,Sales,4.0,5,Life Sciences,3,Female,2,2,Research Scientist,2,Single,7303,1,No,16,3,3,10,1,1,0,0,0,0,1
25,Yes,Travel_Frequently,Research & Development,1.0,5,Life Sciences,2,Male,1,2,Research Scientist,2,Married,3598,5,No,18,4,3,2,5,2,1,1,1,1,1
42,No,Travel_Rarely,Research & Development,13.0,1,Medical,1,Male,4,4,Research Scientist,2,Divorced,11935,1,No,17,3,2,19,5,1,13,2,1,9,0
50,No,Non-Travel,Research & Development,1.0,2,Life Sciences,2,Male,4,2,Sales Executive,3,Married,7154,0,Yes,16,3,3,30,5,4,6,6,6,0,0
47,No,Travel_Rarely,Human Resources,22.0,1,Life Sciences,3,Male,3,3,Manager,2,Married,9816,0,No,12,3,4,22,4,3,6,2,0,6,0
34,No,Travel_Rarely,Research & Development,1.0,5,Medical,3,Male,1,5,Research Scientist,3,Married,17335,3,No,22,3,2,14,6,3,13,1,1,8,0
50,No,Travel_Rarely,Research & Development,5.0,5,Life Sciences,3,Female,4,3,Laboratory Technician,1,Single,11022,7,No,18,3,1,31,4,2,14,4,0,3,0
38,No,Travel_Rarely,Sales,11.0,5,Medical,4,Male,4,3,Human Resources,4,Married,7325,5,No,18,3,3,14,1,2,11,2,1,3,0
33,No,Travel_Rarely,Research & Development,4.0,1,Life Sciences,3,Male,2,3,Manager,1,Divorced,6591,3,No,21,3,4,12,1,1,11,5,1,4,0
31,No,Travel_Rarely,Research & Development,2.0,4,Life Sciences,2,Male,2,2,Manager,4,Single,5589,5,No,15,4,4,9,1,4,7,6,2,7,0
34,No,Travel_Rarely,Research & Development,12.0,2,Medical,1,Male,2,3,Human Resources,1,Single,8187,5,No,13,3,2,16,5,1,15,2,5,4,0
33,Yes,Travel_Rarely,Sales,13.0,2,Medical,1,Male,3,3,Sales Executive,4,Single,8291,8,Yes,22,4,1,8,1,4,8,8,2,3,1
38,No,Travel_Rarely,Research & Development,23.0,5,Life Sciences,2,Female,2,5,Human Resources,3,Married,17407,3,No,21,4,2,18,6,4,1,1,1,1,0
38,No,Non-Travel,Sales,4.0,3,Life Sciences,4,Female,1,5,Research Scientist,3,Married,16791,5,No,18,3,3,15,4,2,13,0,1,4,0
36,Yes,Travel_Rarely,Research & Development,6.0,1,Medical,2,Male,3,4,Research Scientist,3,Married,12270,9,Yes,15,3,1,17,3,3,15,6,0,7,1
40,Yes,Travel_Rarely,Research & Development,4.0,4,Life Sciences,3,Male,4,4,Research Scientist,3,Single,12794,0,No,13,3,1,22,1,3,4,3,4,0,1
47,Yes,Travel_Rarely,Research & Development,2.0,5,Life Sciences,4,Male,4,3,Laboratory Technician,2,Married,8794,6,No,19,3,1,27,2,2,4,4,1,2,1
45,No,Travel_Frequently,Research & Development,12.0,3,Life Sciences,2,Male,1,3,Sales Representative,3,Married,8836,6,No,19,3,2,26,4,3,19,8,6,6,0
23,No,Travel_Rarely,Sales,3.0,5,Marketing,4,Female,1,4,Sales Representative,4,Divorced,10515,0,Yes,22,3,4,0,0,2,0,0,0,0,0
18,Yes,Travel_Frequently,Research & Development,5.0,3,Marketing,1,Female,4,2,Sales Executive,4,Married,5527,7,No,25,3,2,0,3,1,0,0,0,0,1
45,No,Travel_Rarely,Research & Development,4.0,2,Marketing,2,Male,1,5,Manager,2,Divorced,17912,4,No,17,3,4,21,4,4,17,9,4,5,0
24,Yes,Travel_Rarely,Research & Development,11.0,3,Medical,2,Male,1,2,Manufacturing Director,3,Divorced,7208,8,No,23,4,2,0,1,3,0,0,0,0,1
34,No,Travel_Rarely,Human Resources,22.0,2,Medical,1,Male,1,3,Sales Representative,1,Married,8392,7,No,18,4,4,15,5,3,1,1,1,1,0
26,Yes,Travel_Rarely,Research & Development,9.0,2,Medical,4,Female,2,3,Sales Representative,1,Married,6818,2,Yes,23,3,4,6,6,1,4,4,4,4,1
20,No,Travel_Rarely,Sales,5.0,1,Medical,1,Female,4,5,Manufacturing Director,4,Married,19204,0,No,15,4,1,0,2,1,0,0,0,0,0
41,Yes,Travel_Rarely,Research & Development,13.0,3,Life Sciences,4,Male,1,2,Research Scientist,2,Single,6356,2,Yes,15,3,4,17,0,3,10,8,7,2,1
43,No,Travel_Rarely,Research & Development,9.0,4,Medical,2,Male,1,3,Sales Representative,3,Single,9948,1,Yes,15,3,3,22,3,3,12,6,3,3,0
31,No,Travel_Rarely,Research & Development,1.0,4,Marketing,4,Female,2,3,Human Resources,4,Divorced,8350,1,No,25,3,3,8,1,2,2,2,2,0,0
18,Yes,Travel_Rarely,Research & Development,1.0,3,Medical,4,Male,4,2,Manufacturing Director,3,Divorced,5247,3,No,12,3,4,0,4,2,0,0,0,0,1
31,No,Travel_Rarely,Research & Development,1.0,1,Life Sciences,3,Male,3,4,Manager,3,Single,12202,1,No,13,3,4,7,4,3,0,0,0,0,0
40,No,Travel_Rarely,Research & Development,5.0,4,Life Sciences,3,Male,4,3,Sales Representative,2,Married,7357,7,Yes,18,3,4,21,3,2,17,4,4,6,0
23,No,Travel_Rarely,Sales,15.0,5,Medical,3,Female,4,3,Research Scientist,3,Married,7841,4,No,24,3,4,5,2,1,5,1,3,4,0
38,No,Travel_Rarely,Sales,3.0,4,Medical,1,Male,4,2,Healthcare Representative,3,Divorced,3950,0,No,23,3,1,13,5,4,11,9,3,7,0
36,Yes,Travel_Frequently,Sales,4.0,1,Technical Degree,1,Male,2,3,Laboratory Technician,4,Married,7830,5,No,25,4,3,13,6,2,13,2,2,6,1
42,No,Travel_Frequently,Research & Development,21.0,2,Life Sciences,3,Female,4,3,Manager,1,Married,7809,6,No,16,4,1,21,1,4,17,5,6,0,0
37,No,Travel_Rarely,Research & Development,16.0,2,Marketing,2,Male,3,2,Healthcare Representative,1,Single,6048,0,No,19,3,3,14,3,2,13,5,7,1,0
28,No,Non-Travel,Research & Development,9.0,2,Medical,2,Male,1,2,Sales Representative,4,Married,5460,2,No,17,3,4,7,3,3,3,3,3,3,0
47,No,Travel_Rarely,Sales,2.0,1,Technical Degree,2,Male,4,5,Human Resources,3,Divorced,18497,8,Yes,24,3,3,24,4,2,1,1,1,1,0
35,No,Travel_Rarely,Sales,1.0,2,Medical,1,Male,2,3,Manufacturing Director,3,Single,8144,6,No,25,3,3,10,3,4,6,6,3,1,0
36,No,Travel_Rarely,Research & Development,1.0,2,Medical,4,Female,4,3,Human Resources,4,Married,7391,3,No,16,3,2,14,0,4,14,4,0,8,0
28,No,Travel_Rarely,Research & Development,1.0,1,Medical,1,Male,4,2,Manager,4,Divorced,4906,5,No,25,3,2,9,0,3,9,4,0,9,0
32,No,Travel_Rarely,Research & Development,3.0,5,Marketing,3,Male,3,2,Healthcare Representative,2,Married,6724,5,No,21,4,4,14,1,4,14,7,2,7,0
28,No,Travel_Rarely,Research & Development,7.0,4,Other,4,Male,3,2,Sales Executive,1,Married,6101,2,No,24,3,1,4,3,3,0,0,0,0,0
35,Yes,Travel_Rarely,Research & Development,1.0,1,Life Sciences,2,Female,2,2,Laboratory Technician,2,Married,4163,1,Yes,14,3,2,13,4,3,10,0,4,2,1
52,No,Travel_Frequently,Research & Development,1.0,1,Life Sciences,1,Female,2,3,Research Director,3,Married,7802,4,Yes,17,3,4,33,5,4,1,1,1,1,0
24,No,Travel_Rarely,Sales,1.0,3,Other,1,Male,2,3,Manager,4,Single,6607,7,No,14,3,1,6,1,1,2,2,2,2,0
22,No,Travel_Frequently,Research & Development,8.0,2,Medical,3,Male,2,3,Sales Representative,3,Married,8254,2,No,17,3,2,0,2,4,0,0,0,0,0
50,No,Travel_Rarely,Research & Development,8.0,5,Medical,2,Female,2,2,Manager,1,Married,7957,4,No,15,3,3,25,4,4,17,0,5,1,0
34,No,Travel_Rarely,Human Resources,7.0,3,Medical,1,Male,1,3,Sales Representative,2,Married,6690,2,No,12,3,2,10,2,2,8,1,6,6,0
30,Yes,Travel_Frequently,Research & Development,2.0,5,Life Sciences,1,Female,1,2,Human Resources,1,Single,5828,6,No,17,3,4,12,1,4,3,3,3,3,1
46,No,Travel_Rarely,Research & Development,4.0,2,Marketing,4,Female,2,2,Healthcare Representative,3,Divorced,8781,5,No,18,3,2,26,0,2,8,6,4,6,0
31,No,Travel_Rarely,Research & Development,1.0,2,Marketing,1,Female,2,5,Laboratory Technician,2,Married,17538,5,No,20,3,2,13,4,2,10,0,4,8,0
53,No,Travel_Rarely,Research & Development,2.0,2,Life Sciences,4,Male,1,3,Laboratory Technician,1,Married,11425,0,No,21,3,1,34,5,4,16,9,1,6,0
43,No,Travel_Rarely,Research & Development,20.0,4,Life Sciences,1,Male,3,3,Human Resources,3,Married,9878,1,Yes,12,3,1,21,4,3,16,4,5,6,0
32,No,Travel_Rarely,Sales,29.0,5,Marketing,2,Female,1,2,Healthcare Representative,1,Married,4047,5,No,16,4,3,8,1,1,0,0,0,0,0
56,No,Travel_Rarely,Research & Development,9.0,5,Life Sciences,3,Male,2,5,Sales Executive,4,Divorced,18492,7,No,14,3,4,34,4,4,15,5,3,1,0
31,No,Travel_Frequently,Research & Development,22.0,3,Technical Degree,2,Male,3,3,Research Scientist,2,Single,7601,4,No,15,3,3,7,4,4,3,3,3,3,0
43,No,Travel_Rarely,Sales,9.0,1,Life Sciences,3,Female,2,4,Laboratory Technician,2,Married,12964,1,Yes,11,3,3,23,1,3,7,7,7,0,0
39,Yes,Travel_Rarely,Research & Development,1.0,2,Medical,1,Female,4,2,Manager,2,Married,7199,4,No,16,3,2,20,6,2,14,2,0,9,1
48,No,Travel_Rarely,Sales,29.0,2,Other,2,Male,3,5,Manager,4,Married,18330,8,No,22,3,3,23,3,3,0,0,0,0,0
51,No,Travel_Rarely,Sales,1.0,3,Medical,4,Male,2,4,Research Scientist,4,Single,9556,5,No,22,3,1,26,1,3,18,0,1,4,0
37,No,Travel_Rarely,Research & Development,10.0,5,Medical,3,Male,1,4,Research Scientist,4,Married,10944,4,No,21,3,3,19,4,2,14,2,2,4,0
30,No,Travel_Rarely,Sales,2.0,4,Medical,3,Female,2,2,Sales Representative,2,Divorced,2675,9,No,24,3,4,10,5,4,8,4,3,7,0
41,No,Travel_Rarely,Research & Development,4.0,5,Life Sciences,1,Female,1,2,Laboratory Technician,1,Divorced,6150,5,No,25,3,3,18,5,3,4,4,4,4,0
30,No,Travel_Frequently,Human Resources,9.0,4,Life Sciences,3,Male,3,2,Healthcare Representative,1,Married,5508,8,Yes,18,3,4,9,1,3,5,2,0,5,0
55,No,Travel_Rarely,Research & Development,5.0,4,Other,3,Male,1,2,Research Scientist,1,Single,7399,6,No,12,3,4,32,4,4,10,3,4,0,0
38,Yes,Non-Travel,Human Resources,2.0,5,Marketing,3,Female,3,4,Healthcare Representative,3,Divorced,11369,9,No,11,3,3,19,2,4,12,4,3,9,1
33,Yes,Travel_Rarely,Sales,3.0,2,Medical,1,Male,2,1,Manufacturing Director,4,Single,4348,2,No,19,3,3,13,2,1,5,4,3,3,1
38,No,Travel_Rarely,Research & Development,3.0,4,Life Sciences,2,Male,1,1,Manager,3,Married,4639,9,No,25,3,3,16,0,3,16,8,3,1,0
24,Yes,Travel_Rarely,Research & Development,28.0,3,Life Sciences,1,Female,3,2,Human Resources,3,Married,3313,9,Yes,12,3,4,4,6,1,4,4,4,4,1
28,No,Travel_Frequently,Human Resources,14.0,3,Life Sciences,4,Male,3,2,Sales Executive,1,Divorced,3300,4,Yes,18,3,1,7,1,2,4,0,0,4,0
47,No,Travel_Rarely,Sales,5.0,4,Medical,3,Female,3,2,Research Director,3,Single,6259,3,No,25,3,2,22,1,4,16,1,1,0,0
30,No,Travel_Frequently,Research & Development,2.0,2,Marketing,3,Male,4,4,Sales Executive,4,Single,14030,4,No,15,3,3,11,2,4,0,0,0,0,0
27,No,Travel_Frequently,Sales,14.0,4,Medical,2,Male,3,3,Manufacturing Director,2,Divorced,9599,7,No,12,3,2,7,2,1,2,2,2,2,0
41,No,Travel_Frequently,Research & Development,1.0,3,Technical Degree,3,Female,2,1,Human Resources,4,Divorced,4536,5,No,15,3,3,17,2,3,4,4,4,4,0
47,No,Travel_Rarely,Research & Development,2.0,3,Life Sciences,2,Male,2,2,Manufacturing Director,1,Divorced,5544,3,No,19,3,4,24,5,2,4,4,4,1,0
43,Yes,Travel_Frequently,Research & Development,4.0,5,Life Sciences,3,Female,2,2,Sales Representative,3,Married,7564,4,No,16,3,4,25,5,3,6,1,2,1,1
45,No,Travel_Frequently,Research & Development,19.0,2,Life Sciences,3,Male,3,2,Healthcare Representative,3,Single,5717,6,No,13,3,2,22,0,3,15,7,0,1,0
30,Yes,Travel_Rarely,Sales,1.0,5,Medical,1,Male,2,3,Sales Executive,1,Single,6958,7,No,22,4,1,11,0,1,1,1,0,1,1
23,No,Travel_Frequently,Research & Development,1.0,1,Life Sciences,1,Male,3,3,Research Director,2,Single,4427,4,No,18,4,4,0,3,3,0,0,0,0,0
50,Yes,Non-Travel,Sales,6.0,4,Other,4,Male,3,3,Sales Executive,1,Single,9522,1,No,24,3,2,30,5,1,5,5,5,5,1
33,No,Travel_Rarely,Research & Development,2.0,5,Life Sciences,2,Male,3,3,Research Scientist,2,Married,6884,5,No,11,3,4,8,1,4,1,1,1,1,0
34,No,Travel_Rarely,Research & Development,7.0,2,Technical Degree,4,Male,4,1,Sales Representative,3,Divorced,3495,8,No,19,3,3,11,0,4,9,9,3,1,0
48,No,Travel_Rarely,Research & Development,5.0,4,Medical,1,Male,1,5,Healthcare Representative,4,Single,15480,2,No,19,3,2,28,4,4,19,2,3,1,0
41,No,Travel_Rarely,Research & Development,5.0,4,Other,2,Male,2,4,Research Scientist,2,Married,12643,6,No,14,3,2,18,1,2,10,6,7,4,0
41,No,Travel_Rarely,Research & Development,1.0,4,Medical,1,Female,4,5,Sales Executive,3,Single,14842,7,No,23,3,3,22,3,2,1,1,1,1,0
56,No,Travel_Rarely,Research & Development,1.0,4,Other,2,Female,2,1,Manager,1,Married,6525,5,Yes,18,3,2,34,2,3,7,5,6,6,0
31,No,Travel_Rarely,Research & Development,15.0,4,Life Sciences,3,Female,4,5,Laboratory Technician,3,Married,17106,2,No,21,3,3,6,3,1,5,5,5,5,0
45,Yes,Travel_Rarely,Research & Development,19.0,2,Marketing,4,Male,1,4,Research Director,4,Married,12265,0,No,24,3,1,20,1,3,18,4,6,2,1
37,No,Travel_Frequently,Research & Development,2.0,1,Technical Degree,4,Male,1,4,Healthcare Representative,3,Married,12795,2,No,24,3,3,14,2,4,3,0,3,0,0
39,No,Travel_Rarely,Research & Development,1.0,3,Life Sciences,2,Female,1,1,Healthcare Representative,1,Single,3006,5,Yes,21,3,1,21,3,3,16,7,1,8,0
50,Yes,Non-Travel,Sales,1.0,1,Life Sciences,4,Male,1,3,Sales Executive,4,Single,9246,3,Yes,13,3,2,27,3,3,15,9,4,0,1
41,No,Travel_Rarely,Sales,8.0,3,Medical,1,Male,3,5,Sales Representative,3,Single,18713,0,Yes,23,4,3,22,1,3,9,1,5,7,0
41,No,Travel_Frequently,Research & Development,11.0,5,Other,4,Female,2,3,Healthcare Representative,4,Divorced,4726,5,No,16,3,2,18,0,4,4,3,0,4,0
46,No,Travel_Frequently,Research & Development,4.0,4,Medical,2,Female,2,3,Research Director,1,Married,8703,0,Yes,20,3,1,28,4,1,13,2,6,7,0
33,No,Travel_Rarely,Research & Development,10.0,5,Medical,4,Male,2,5,Healthcare Representative,1,Married,16692,7,No,20,3,4,9,3,3,7,5,1,6,0
29,No,Travel_Rarely,Human Resources,11.0,5,Life Sciences,4,Male,3,2,Human Resources,2,Divorced,5144,2,Yes,18,4,4,11,4,4,2,0,2,2,0
27,Yes,Travel_Rarely,Research & Development,24.0,3,Life Sciences,1,Female,2,3,Healthcare Representative,4,Married,9388,2,Yes,21,3,4,8,5,2,3,3,2,1,1
19,Yes,Travel_Frequently,Research & Development,1.0,2,Marketing,3,Male,1,3,Research Scientist,4,Divorced,5651,0,Yes,19,3,4,0,5,1,0,0,0,0,1
55,No,Travel_Frequently,Research & Development,1.0,4,Life Sciences,1,Female,2,5,Sales Executive,4,Divorced,17814,2,Yes,18,4,4,32,1,4,19,4,7,9,0
26,No,Travel_Rarely,Research & Development,1.0,5,Medical,4,Female,2,1,Healthcare Representative,1,Single,2000,6,No,19,3,1,4,6,3,3,3,3,3,0
34,No,Travel_Rarely,Research & Development,18.0,1,Technical Degree,4,Female,4,3,Healthcare Representative,3,Divorced,10092,9,No,14,3,4,16,1,4,8,3,4,4,0
34,No,Travel_Rarely,Sales,14.0,4,Life Sciences,3,Male,3,3,Manager,1,Married,7504,7,No,20,3,4,10,6,1,2,0,2,0,0
39,Yes,Travel_Rarely,Research & Development,7.0,2,Medical,3,Male,1,4,Sales Executive,2,Married,12153,7,Yes,11,3,2,21,6,3,8,8,0,5,1
44,No,Non-Travel,Research & Development,1.0,4,Life Sciences,1,Female,1,3,Healthcare Representative,1,Single,8617,2,No,17,3,3,21,6,2,17,8,0,9,0
44,Yes,Travel_Rarely,Research & Development,2.0,5,Medical,3,Female,1,5,Laboratory Technician,1,Married,18683,4,No,21,3,3,24,0,2,3,3,2,3,1
31,Yes,Non-Travel,Research & Development,3.0,1,Life Sciences,1,Female,2,5,Research Scientist,1,Divorced,16896,0,No,22,3,3,6,6,2,2,2,2,2,1
35,No,Travel_Frequently,Sales,7.0,5,Marketing,2,Male,1,1,Research Scientist,2,Married,6637,8,Yes,20,4,3,12,2,4,7,7,4,7,0
39,No,Non-Travel,Research & Development,2.0,2,Life Sciences,4,Male,1,2,Research Scientist,4,Single,6164,7,No,14,3,1,14,4,1,3,3,3,2,0
34,No,Travel_Rarely,Sales,1.0,3,Medical,3,Female,4,1,Research Scientist,3,Single,2741,9,No,11,3,3,10,3,2,8,6,4,8,0
51,Yes,Travel_Rarely,Research & Development,11.0,1,Medical,2,Female,2,2,Research Director,3,Single,5986,1,No,13,3,2,27,2,3,0,0,0,0,1
41,Yes,Travel_Rarely,Research & Development,3.0,2,Life Sciences,2,Female,4,3,Laboratory Technician,2,Married,8288,9,No,17,3,1,22,5,3,0,0,0,0,1
43,No,Travel_Frequently,Human Resources,5.0,2,Marketing,1,Female,3,5,Manager,4,Married,15877,0,Yes,21,3,4,21,5,3,19,8,3,3,0
42,No,Travel_Rarely,Research & Development,1.0,5,Life Sciences,1,Male,2,4,Manager,3,Divorced,12567,3,No,13,3,2,19,4,4,18,1,3,8,0
47,Yes,Travel_Rarely,Sales,14.0,5,Medical,3,Female,4,2,Laboratory Technician,2,Married,7760,8,Yes,11,3,2,29,4,1,2,2,2,2,1
38,No,Travel_Frequently,Research & Development,7.0,5,Life Sciences,1,Female,3,1,Laboratory Technician,1,Divorced,3363,7,No,17,4,4,20,6,1,9,3,5,5,0
25,Yes,Travel_Rarely,Sales,20.0,3,Medical,2,Male,4,3,Research Scientist,4,Single,6511,2,Yes,18,3,4,6,2,2,3,3,1,3,1
40,No,Travel_Rarely,Research & Development,6.0,4,Life Sciences,2,Female,3,3,Research Director,3,Single,10419,9,No,25,3,2,20,2,1,17,5,4,7,0
30,Yes,Travel_Rarely,Research & Development,25.0,4,Medical,4,Male,1,2,Manager,2,Single,3348,5,Yes,15,3,1,7,0,3,5,5,4,0,1
32,No,Travel_Rarely,Sales,20.0,5,Life Sciences,2,Male,1,4,Manufacturing Director,3,Married,9398,8,No,16,3,4,11,3,3,9,1,5,8,0
42,No,Travel_Rarely,Sales,7.0,5,Marketing,3,Female,2,5,Healthcare Representative,4,Single,16376,9,No,24,3,3,22,3,4,9,3,6,0,0
48,Yes,Travel_Rarely,Sales,24.0,3,Life Sciences,4,Male,4,2,Research Scientist,2,Divorced,5051,7,No,13,3,2,30,3,3,17,3,3,1,1
37,Yes,Travel_Frequently,Sales,3.0,4,Technical Degree,1,Male,4,4,Manager,3,Married,12503,9,No,24,3,2,13,6,1,7,1,2,7,1
39,No,Travel_Frequently,Sales,4.0,3,Technical Degree,4,Male,3,2,Manager,3,Divorced,5347,4,No,15,3,4,16,5,3,0,0,0,0,0
52,Yes,Travel_Rarely,Research & Development,1.0,2,Life Sciences,2,Male,2,3,Manager,1,Married,8976,8,No,13,3,4,28,5,2,14,3,3,9,1
